0 , 1 , 0
0.514 , -nan(ind) , -nan(ind)
0.515 , -nan(ind) , -nan(ind)
0.516 , -nan(ind) , -nan(ind)
0.517 , -nan(ind) , -nan(ind)
0.518 , -nan(ind) , -nan(ind)
0.519 , -nan(ind) , -nan(ind)
0.52 , -nan(ind) , -nan(ind)
0.521 , -nan(ind) , -nan(ind)
0.522 , -nan(ind) , -nan(ind)
0.523 , -nan(ind) , -nan(ind)
0.524 , -nan(ind) , -nan(ind)
0.525 , -nan(ind) , -nan(ind)
0.526 , -nan(ind) , -nan(ind)
0.527 , -nan(ind) , -nan(ind)
0.528 , -nan(ind) , -nan(ind)
0.529 , -nan(ind) , -nan(ind)
0.53 , -nan(ind) , -nan(ind)
0.531 , -nan(ind) , -nan(ind)
0.532 , -nan(ind) , -nan(ind)
0.533 , -nan(ind) , -nan(ind)
0.534 , -nan(ind) , -nan(ind)
0.535 , -nan(ind) , -nan(ind)
0.536 , -nan(ind) , -nan(ind)
0.537 , -nan(ind) , -nan(ind)
0.538 , -nan(ind) , -nan(ind)
0.539 , -nan(ind) , -nan(ind)
0.54 , -nan(ind) , -nan(ind)
0.541 , -nan(ind) , -nan(ind)
0.542 , -nan(ind) , -nan(ind)
0.543 , -nan(ind) , -nan(ind)
0.544 , -nan(ind) , -nan(ind)
0.545 , -nan(ind) , -nan(ind)
0.546 , -nan(ind) , -nan(ind)
0.547 , -nan(ind) , -nan(ind)
0.548 , -nan(ind) , -nan(ind)
0.549 , -nan(ind) , -nan(ind)
0.55 , -nan(ind) , -nan(ind)
0.551 , -nan(ind) , -nan(ind)
0.552 , -nan(ind) , -nan(ind)
0.553 , -nan(ind) , -nan(ind)
0.554 , -nan(ind) , -nan(ind)
0.555 , -nan(ind) , -nan(ind)
0.556 , -nan(ind) , -nan(ind)
0.557 , -nan(ind) , -nan(ind)
0.558 , -nan(ind) , -nan(ind)
0.559 , -nan(ind) , -nan(ind)
0.56 , -nan(ind) , -nan(ind)
0.561 , -nan(ind) , -nan(ind)
0.562 , -nan(ind) , -nan(ind)
0.563 , -nan(ind) , -nan(ind)
0.564 , -nan(ind) , -nan(ind)
0.565 , -nan(ind) , -nan(ind)
0.566 , -nan(ind) , -nan(ind)
0.567 , -nan(ind) , -nan(ind)
0.568 , -nan(ind) , -nan(ind)
0.569 , -nan(ind) , -nan(ind)
0.57 , -nan(ind) , -nan(ind)
0.571 , -nan(ind) , -nan(ind)
0.572 , -nan(ind) , -nan(ind)
0.573 , -nan(ind) , -nan(ind)
0.574 , -nan(ind) , -nan(ind)
0.575 , -nan(ind) , -nan(ind)
0.576 , -nan(ind) , -nan(ind)
0.577 , -nan(ind) , -nan(ind)
0.578 , -nan(ind) , -nan(ind)
0.579 , -nan(ind) , -nan(ind)
0.58 , -nan(ind) , -nan(ind)
0.581 , -nan(ind) , -nan(ind)
0.582 , -nan(ind) , -nan(ind)
0.583 , -nan(ind) , -nan(ind)
0.584 , -nan(ind) , -nan(ind)
0.585 , -nan(ind) , -nan(ind)
0.586 , -nan(ind) , -nan(ind)
0.587 , -nan(ind) , -nan(ind)
0.588 , -nan(ind) , -nan(ind)
0.589 , -nan(ind) , -nan(ind)
0.59 , -nan(ind) , -nan(ind)
0.591 , -nan(ind) , -nan(ind)
0.592 , -nan(ind) , -nan(ind)
0.593 , -nan(ind) , -nan(ind)
0.594 , -nan(ind) , -nan(ind)
0.595 , -nan(ind) , -nan(ind)
0.596 , -nan(ind) , -nan(ind)
0.597 , -nan(ind) , -nan(ind)
0.598 , -nan(ind) , -nan(ind)
0.599 , -nan(ind) , -nan(ind)
0.6 , -nan(ind) , -nan(ind)
0.601 , -nan(ind) , -nan(ind)
0.602 , -nan(ind) , -nan(ind)
0.603 , -nan(ind) , -nan(ind)
0.604 , -nan(ind) , -nan(ind)
0.605 , -nan(ind) , -nan(ind)
0.606 , -nan(ind) , -nan(ind)
0.607 , -nan(ind) , -nan(ind)
0.608 , -nan(ind) , -nan(ind)
0.609 , -nan(ind) , -nan(ind)
0.61 , -nan(ind) , -nan(ind)
0.611 , -nan(ind) , -nan(ind)
0.612 , -nan(ind) , -nan(ind)
0.613 , -nan(ind) , -nan(ind)
0.614 , -nan(ind) , -nan(ind)
0.615 , -nan(ind) , -nan(ind)
0.616 , -nan(ind) , -nan(ind)
0.617 , -nan(ind) , -nan(ind)
0.618 , -nan(ind) , -nan(ind)
0.619 , -nan(ind) , -nan(ind)
0.62 , -nan(ind) , -nan(ind)
0.621 , -nan(ind) , -nan(ind)
0.622 , -nan(ind) , -nan(ind)
0.623 , -nan(ind) , -nan(ind)
0.624 , -nan(ind) , -nan(ind)
0.625 , -nan(ind) , -nan(ind)
0.626 , -nan(ind) , -nan(ind)
0.627 , -nan(ind) , -nan(ind)
0.628 , -nan(ind) , -nan(ind)
0.629 , -nan(ind) , -nan(ind)
0.63 , -nan(ind) , -nan(ind)
0.631 , -nan(ind) , -nan(ind)
0.632 , -nan(ind) , -nan(ind)
0.633 , -nan(ind) , -nan(ind)
0.634 , -nan(ind) , -nan(ind)
0.635 , -nan(ind) , -nan(ind)
0.636 , -nan(ind) , -nan(ind)
0.637 , -nan(ind) , -nan(ind)
0.638 , -nan(ind) , -nan(ind)
0.639 , -nan(ind) , -nan(ind)
0.64 , -nan(ind) , -nan(ind)
0.641 , -nan(ind) , -nan(ind)
0.642 , -nan(ind) , -nan(ind)
0.643 , -nan(ind) , -nan(ind)
0.644 , -nan(ind) , -nan(ind)
0.645 , -nan(ind) , -nan(ind)
0.646 , -nan(ind) , -nan(ind)
0.647 , -nan(ind) , -nan(ind)
0.648 , -nan(ind) , -nan(ind)
0.649 , -nan(ind) , -nan(ind)
0.65 , -nan(ind) , -nan(ind)
0.651 , -nan(ind) , -nan(ind)
0.652 , -nan(ind) , -nan(ind)
0.653 , -nan(ind) , -nan(ind)
0.654 , -nan(ind) , -nan(ind)
0.655 , -nan(ind) , -nan(ind)
